종목코드,기준일,지표,값
095610,2023-07-21,PBR,1.423
095610,2023-07-21,PCR,15.9469
095610,2023-07-21,PER,13.4474
095610,2023-07-21,PSR,1.4701
095660,2023-07-21,PBR,1.8037
095660,2023-07-21,PCR,27.5775
095660,2023-07-21,PER,220.6197
095660,2023-07-21,PSR,3.0032
095700,2023-07-21,PBR,1.2391
095700,2023-07-21,PCR,-11.4961
095700,2023-07-21,PER,-4.2535
095700,2023-07-21,PSR,68.9768
095720,2023-07-21,PBR,0.7682
095720,2023-07-21,PCR,3.1895
095720,2023-07-21,PER,-215.9077
095720,2023-07-21,PSR,0.3036
095910,2023-07-21,PBR,0.3752
095910,2023-07-21,PCR,-2.0321
095910,2023-07-21,PER,-2.4667
095910,2023-07-21,PSR,0.2163
096040,2023-07-21,PBR,3.0695
096040,2023-07-21,PCR,-204.635
096040,2023-07-21,PER,-7.0564
096040,2023-07-21,PSR,3.2917
096240,2023-07-21,PBR,4.136
096240,2023-07-21,PCR,5.1224
096240,2023-07-21,PER,24.7264
096240,2023-07-21,PSR,0.8618
096350,2023-07-21,PBR,3.1656
096350,2023-07-21,PCR,37.2871
096350,2023-07-21,PER,-23.6455
096350,2023-07-21,PSR,1.6158
096530,2023-07-21,PBR,0.9714
096530,2023-07-21,PCR,12.1128
096530,2023-07-21,PER,60.046
096530,2023-07-21,PSR,2.2818
096610,2023-07-21,PBR,9.463
096610,2023-07-21,PCR,-350.7238
096610,2023-07-21,PER,-19.7591
096610,2023-07-21,PSR,9.4154
096630,2023-07-21,PBR,2.5699
096630,2023-07-21,PCR,10.9332
096630,2023-07-21,PER,16.1195
096630,2023-07-21,PSR,0.576
096690,2023-07-21,PBR,0.4352
096690,2023-07-21,PCR,-2.037
096690,2023-07-21,PER,22.4803
096690,2023-07-21,PSR,1.0491
096760,2023-07-21,PBR,0.8811
096760,2023-07-21,PCR,2.4911
096760,2023-07-21,PER,4.5992
096760,2023-07-21,PSR,0.323
096770,2023-07-21,PBR,0.6947
096770,2023-07-21,PCR,7.4247
096770,2023-07-21,PER,16.6738
096770,2023-07-21,PSR,0.2019
096870,2023-07-21,PBR,1.5126
096870,2023-07-21,PCR,6.5257
096870,2023-07-21,PER,15.2267
096870,2023-07-21,PSR,2.2392
097230,2023-07-21,PBR,0.9127
097230,2023-07-21,PCR,3.0113
097230,2023-07-21,PER,-5.3816
097230,2023-07-21,PSR,0.1904
097520,2023-07-21,PBR,1.6716
097520,2023-07-21,PCR,3.0446
097520,2023-07-21,PER,22.0227
097520,2023-07-21,PSR,0.4996
097780,2023-07-21,PBR,0.2881
097780,2023-07-21,PCR,-4.774
097780,2023-07-21,PER,-1.0533
097780,2023-07-21,PSR,0.3985
097800,2023-07-21,PBR,1.509
097800,2023-07-21,PCR,9.7696
097800,2023-07-21,PER,-13.8077
097800,2023-07-21,PSR,0.6983
097870,2023-07-21,PBR,0.9887
097870,2023-07-21,PCR,44.6786
097870,2023-07-21,PER,28.5943
097870,2023-07-21,PSR,2.248
097950,2023-07-21,PBR,0.3575
097950,2023-07-21,PCR,1.9522
097950,2023-07-21,PER,7.0274
097950,2023-07-21,PSR,0.1407
098120,2023-07-21,PBR,1.4337
098120,2023-07-21,PCR,8.7817
098120,2023-07-21,PER,9.5135
098120,2023-07-21,PSR,1.1266
098460,2023-07-21,PBR,3.2676
098460,2023-07-21,PCR,26.9424
098460,2023-07-21,PER,24.3138
098460,2023-07-21,PSR,3.6812
098660,2023-07-21,PBR,1.0854
098660,2023-07-21,PCR,5.2504
098660,2023-07-21,PER,16.5803
098660,2023-07-21,PSR,0.4134
099190,2023-07-21,PBR,3.0158
099190,2023-07-21,PCR,108.4544
099190,2023-07-21,PER,131.6946
099190,2023-07-21,PSR,3.5926
099220,2023-07-21,PBR,0.9239
099220,2023-07-21,PCR,-28.1189
099220,2023-07-21,PER,106.2271
099220,2023-07-21,PSR,0.8869
099320,2023-07-21,PBR,2.1446
099320,2023-07-21,PCR,7.5277
099320,2023-07-21,PER,-13.2594
099320,2023-07-21,PSR,2.6874
099390,2023-07-21,PBR,
099390,2023-07-21,PCR,
099390,2023-07-21,PER,
099390,2023-07-21,PSR,
099410,2023-07-21,PBR,1.3552
099410,2023-07-21,PCR,15.5722
099410,2023-07-21,PER,19.2798
099410,2023-07-21,PSR,1.5512
099430,2023-07-21,PBR,4.2195
099430,2023-07-21,PCR,26.8868
099430,2023-07-21,PER,20.589
099430,2023-07-21,PSR,8.0048
099440,2023-07-21,PBR,1.0612
099440,2023-07-21,PCR,9.8161
099440,2023-07-21,PER,6.9139
099440,2023-07-21,PSR,0.4825
099520,2023-07-21,PBR,3.3139
099520,2023-07-21,PCR,26.1192
099520,2023-07-21,PER,15.0383
099520,2023-07-21,PSR,2.0422
099750,2023-07-21,PBR,4.7773
099750,2023-07-21,PCR,-93.9781
099750,2023-07-21,PER,-15.663
099750,2023-07-21,PSR,2.0542
100030,2023-07-21,PBR,1.1267
100030,2023-07-21,PCR,6.8996
100030,2023-07-21,PER,-11.7699
100030,2023-07-21,PSR,2.4907
100090,2023-07-21,PBR,2.5783
100090,2023-07-21,PCR,-32.3628
100090,2023-07-21,PER,31.0887
100090,2023-07-21,PSR,1.5994
100120,2023-07-21,PBR,1.6429
100120,2023-07-21,PCR,-87.5163
100120,2023-07-21,PER,13.6857
100120,2023-07-21,PSR,1.3926
100130,2023-07-21,PBR,0.7338
100130,2023-07-21,PCR,-7.1718
100130,2023-07-21,PER,-14.6404
100130,2023-07-21,PSR,0.4639
100220,2023-07-21,PBR,0.3178
100220,2023-07-21,PCR,123.2092
100220,2023-07-21,PER,-5.3107
100220,2023-07-21,PSR,0.2482
100250,2023-07-21,PBR,0.4492
100250,2023-07-21,PCR,-9.0561
100250,2023-07-21,PER,-15.4399
100250,2023-07-21,PSR,0.7891
100590,2023-07-21,PBR,
100590,2023-07-21,PCR,
100590,2023-07-21,PER,
100590,2023-07-21,PSR,
100660,2023-07-21,PBR,1.047
100660,2023-07-21,PCR,74.34
100660,2023-07-21,PER,35.2137
100660,2023-07-21,PSR,1.3119
100700,2023-07-21,PBR,0.9462
100700,2023-07-21,PCR,9.7374
100700,2023-07-21,PER,9.7374
100700,2023-07-21,PSR,1.8852
100790,2023-07-21,PBR,0.9562
100790,2023-07-21,PCR,-4.4997
100790,2023-07-21,PER,6.836
100840,2023-07-21,PBR,0.6264
100840,2023-07-21,PCR,-66.6221
100840,2023-07-21,PER,7.1381
100840,2023-07-21,PSR,0.6764
101000,2023-07-21,PBR,2.1084
101000,2023-07-21,PCR,-6.9644
101000,2023-07-21,PER,-2.4797
101000,2023-07-21,PSR,0.4031
101140,2023-07-21,PBR,1.1222
101140,2023-07-21,PCR,-8.7676
101140,2023-07-21,PER,-1.6372
101140,2023-07-21,PSR,8.8503
101160,2023-07-21,PBR,2.3722
101160,2023-07-21,PCR,11.2343
101160,2023-07-21,PER,8.9505
101160,2023-07-21,PSR,1.5595
101170,2023-07-21,PBR,1.0715
101170,2023-07-21,PCR,8.801
101170,2023-07-21,PER,15.5136
101170,2023-07-21,PSR,1.3038
101240,2023-07-21,PBR,0.9792
101240,2023-07-21,PCR,6.0049
101240,2023-07-21,PER,12.4902
101240,2023-07-21,PSR,1.3576
101330,2023-07-21,PBR,0.2011
101330,2023-07-21,PCR,0.88
101330,2023-07-21,PER,2.8107
101330,2023-07-21,PSR,0.0623
101360,2023-07-21,PBR,5.2903
101360,2023-07-21,PCR,156.3486
101360,2023-07-21,PER,-39.0871
101360,2023-07-21,PSR,7.26
101390,2023-07-21,PBR,1.379
101390,2023-07-21,PCR,-19.8579
101390,2023-07-21,PER,-11.9147
101390,2023-07-21,PSR,0.4915
101400,2023-07-21,PBR,1.2624
101400,2023-07-21,PCR,-13.1183
101400,2023-07-21,PER,393.549
101400,2023-07-21,PSR,1.3118
101490,2023-07-21,PBR,6.3835
101490,2023-07-21,PCR,49.5512
101490,2023-07-21,PER,55.2599
101490,2023-07-21,PSR,9.21
101530,2023-07-21,PBR,0.6671
101530,2023-07-21,PCR,13.2493
101530,2023-07-21,PER,-244.1657
101530,2023-07-21,PSR,0.2872
101670,2023-07-21,PBR,16.498
101670,2023-07-21,PCR,-29.0935
101670,2023-07-21,PER,-216.2613
101670,2023-07-21,PSR,43.8368
101680,2023-07-21,PBR,0.6779
101680,2023-07-21,PCR,4.9439
101680,2023-07-21,PER,52.7352
101680,2023-07-21,PSR,0.7257
101730,2023-07-21,PBR,4.0479
101730,2023-07-21,PCR,7.6328
101730,2023-07-21,PER,19.9772
101730,2023-07-21,PSR,4.0004
101930,2023-07-21,PBR,0.6527
101930,2023-07-21,PCR,2.4989
101930,2023-07-21,PER,-12.9885
101930,2023-07-21,PSR,0.79
102120,2023-07-21,PBR,1.29
102120,2023-07-21,PCR,-14.9643
102120,2023-07-21,PER,-155.8783
102120,2023-07-21,PSR,0.7527
102260,2023-07-21,PBR,0.4883
102260,2023-07-21,PCR,8.9138
102260,2023-07-21,PER,4.2232
102260,2023-07-21,PSR,0.2041
102280,2023-07-21,PBR,0.4215
102280,2023-07-21,PCR,-7.7623
102280,2023-07-21,PER,-0.7991
102280,2023-07-21,PSR,0.667
102370,2023-07-21,PBR,1.0349
102370,2023-07-21,PCR,-19.3287
102370,2023-07-21,PER,108.9436
102370,2023-07-21,PSR,6.1142
102460,2023-07-21,PBR,1.2408
102460,2023-07-21,PCR,30.1164
102460,2023-07-21,PER,40.0232
102460,2023-07-21,PSR,1.9765
102710,2023-07-21,PBR,0.8871
102710,2023-07-21,PCR,3.7454
102710,2023-07-21,PER,8.9483
102710,2023-07-21,PSR,0.5296
102940,2023-07-21,PBR,2.4135
102940,2023-07-21,PCR,-17.7422
102940,2023-07-21,PER,1082.2733
102940,2023-07-21,PSR,1.665
103140,2023-07-21,PBR,0.6142
103140,2023-07-21,PCR,3.078
103140,2023-07-21,PER,6.0418
103140,2023-07-21,PSR,0.2573
103230,2023-07-21,PBR,0.9219
103230,2023-07-21,PCR,17.7055
103230,2023-07-21,PER,10.82
103230,2023-07-21,PSR,0.9812
103590,2023-07-21,PBR,1.1368
103590,2023-07-21,PCR,16.8957
103590,2023-07-21,PER,16.2595
103590,2023-07-21,PSR,0.3298
103840,2023-07-21,PBR,2.0739
103840,2023-07-21,PCR,26.4923
103840,2023-07-21,PER,-35.707
103840,2023-07-21,PSR,0.4947
104040,2023-07-21,PBR,0.8996
104040,2023-07-21,PCR,-67.566
104040,2023-07-21,PER,-15.7654
104040,2023-07-21,PSR,1.7261
104200,2023-07-21,PBR,1.0105
104200,2023-07-21,PCR,12.7165
104200,2023-07-21,PER,37.5137
104200,2023-07-21,PSR,1.1966
104460,2023-07-21,PBR,2.8838
104460,2023-07-21,PCR,55.2824
104460,2023-07-21,PER,-35.8977
104460,2023-07-21,PSR,2.028
104480,2023-07-21,PBR,0.2632
104480,2023-07-21,PCR,87.761
104480,2023-07-21,PER,1.6788
104480,2023-07-21,PSR,0.3738
104540,2023-07-21,PBR,2.3115
104540,2023-07-21,PCR,37.2864
104540,2023-07-21,PER,58.5929
104540,2023-07-21,PSR,2.3042
104620,2023-07-21,PBR,3.1208
104620,2023-07-21,PCR,15.0292
104620,2023-07-21,PER,-5.9182
104620,2023-07-21,PSR,2.5383
104700,2023-07-21,PBR,0.3373
104700,2023-07-21,PCR,7.9822
104700,2023-07-21,PER,3.6394
104700,2023-07-21,PSR,0.2463
104830,2023-07-21,PBR,0.8546
104830,2023-07-21,PCR,7.5597
104830,2023-07-21,PER,7.2253
104830,2023-07-21,PSR,0.6142
105330,2023-07-21,PBR,1.8117
105330,2023-07-21,PCR,10.9606
105330,2023-07-21,PER,10.3014
105330,2023-07-21,PSR,1.3432
105550,2023-07-21,PBR,
105550,2023-07-21,PCR,
105550,2023-07-21,PER,
105550,2023-07-21,PSR,
105560,2023-07-21,PBR,0.3857
105560,2023-07-21,PCR,2.9711
105560,2023-07-21,PER,4.673
105630,2023-07-21,PBR,1.3983
105630,2023-07-21,PCR,3.858
105630,2023-07-21,PER,9.4406
105630,2023-07-21,PSR,0.3634
105740,2023-07-21,PBR,0.9823
105740,2023-07-21,PCR,20.9551
105740,2023-07-21,PER,9.3746
105740,2023-07-21,PSR,0.9213
105840,2023-07-21,PBR,1.2091
105840,2023-07-21,PCR,29.4983
105840,2023-07-21,PER,14.6445
105840,2023-07-21,PSR,1.5787
106080,2023-07-21,PBR,10.3956
106080,2023-07-21,PCR,-48.96
106080,2023-07-21,PER,303.552
106080,2023-07-21,PSR,5.8152
106190,2023-07-21,PBR,0.9661
106190,2023-07-21,PCR,23.4107
106190,2023-07-21,PER,13.9765
106190,2023-07-21,PSR,0.9172
106240,2023-07-21,PBR,0.3076
106240,2023-07-21,PCR,1.0913
106240,2023-07-21,PER,0.1411
106240,2023-07-21,PSR,0.6572
106520,2023-07-21,PBR,0.2836
106520,2023-07-21,PCR,16.7578
106520,2023-07-21,PER,-0.3123
106520,2023-07-21,PSR,1.3115
107590,2023-07-21,PBR,0.8706
107590,2023-07-21,PCR,10.3088
107590,2023-07-21,PER,10.4988
107590,2023-07-21,PSR,0.4632
107600,2023-07-21,PBR,
107600,2023-07-21,PCR,
107600,2023-07-21,PER,
107600,2023-07-21,PSR,
108230,2023-07-21,PBR,0.8565
108230,2023-07-21,PCR,2.1723
108230,2023-07-21,PER,398.1571
108230,2023-07-21,PSR,0.7085
108320,2023-07-21,PBR,1.9795
108320,2023-07-21,PCR,398.8283
108320,2023-07-21,PER,10.6601
108320,2023-07-21,PSR,0.8924
108380,2023-07-21,PBR,0.5767
108380,2023-07-21,PCR,71.0639
108380,2023-07-21,PER,-30.456
108380,2023-07-21,PSR,0.9705
108490,2023-07-21,PBR,4.0712
108490,2023-07-21,PCR,
108490,2023-07-21,PER,-691.69
108490,2023-07-21,PSR,12.9047
108670,2023-07-21,PBR,0.5765
108670,2023-07-21,PCR,2.8196
108670,2023-07-21,PER,-4.2513
108670,2023-07-21,PSR,0.1301
108860,2023-07-21,PBR,7.7658
108860,2023-07-21,PCR,130.563
108860,2023-07-21,PER,77.9481
108860,2023-07-21,PSR,10.2002
109070,2023-07-21,PBR,10.1631
109070,2023-07-21,PCR,-75.461
109070,2023-07-21,PER,-17.3474
109070,2023-07-21,PSR,5.2222
109080,2023-07-21,PBR,1.3233
109080,2023-07-21,PCR,11.6774
109080,2023-07-21,PER,9.5087
109080,2023-07-21,PSR,2.4561
109610,2023-07-21,PBR,1.1135
109610,2023-07-21,PCR,13.9259
109610,2023-07-21,PER,18.8122
109610,2023-07-21,PSR,0.3948
109740,2023-07-21,PBR,0.8567
109740,2023-07-21,PCR,1286.39
109740,2023-07-21,PER,-16.0799
109740,2023-07-21,PSR,2.5676
109820,2023-07-21,PBR,2.9457
109820,2023-07-21,PCR,-25.1861
109820,2023-07-21,PER,-14.5305
109820,2023-07-21,PSR,8.7859
109860,2023-07-21,PBR,0.7026
109860,2023-07-21,PCR,6.5244
109860,2023-07-21,PER,6.8135
109860,2023-07-21,PSR,0.9154
109960,2023-07-21,PBR,0.3796
109960,2023-07-21,PCR,4.4755
109960,2023-07-21,PER,7.0218
109960,2023-07-21,PSR,7.0829
110020,2023-07-21,PBR,3.7886
110020,2023-07-21,PCR,-13.8793
110020,2023-07-21,PER,-12.0287
110020,2023-07-21,PSR,4.0096
110790,2023-07-21,PBR,0.6924
110790,2023-07-21,PCR,-9.3565
110790,2023-07-21,PER,7.6086
110790,2023-07-21,PSR,0.5485
110990,2023-07-21,PBR,1.0781
110990,2023-07-21,PCR,31.185
110990,2023-07-21,PER,14.9688
110990,2023-07-21,PSR,1.2126
111110,2023-07-21,PBR,0.5992
111110,2023-07-21,PCR,2.894
111110,2023-07-21,PER,2.7952
111110,2023-07-21,PSR,0.1711
111710,2023-07-21,PBR,0.9251
111710,2023-07-21,PCR,10.142
111710,2023-07-21,PER,7.6321
111710,2023-07-21,PSR,5.14
111770,2023-07-21,PBR,0.8213
111770,2023-07-21,PCR,4.9007
111770,2023-07-21,PER,3.2768
111770,2023-07-21,PSR,0.636
111870,2023-07-21,PBR,0.2551
111870,2023-07-21,PCR,-2.9057
111870,2023-07-21,PER,-0.2227
111870,2023-07-21,PSR,3.0454
112040,2023-07-21,PBR,2.2591
112040,2023-07-21,PCR,-14.7788
112040,2023-07-21,PER,-5.9845
112040,2023-07-21,PSR,3.0119
112290,2023-07-21,PBR,
112290,2023-07-21,PCR,
112290,2023-07-21,PER,
112290,2023-07-21,PSR,
112610,2023-07-21,PBR,3.5754
112610,2023-07-21,PCR,149.4659
112610,2023-07-21,PER,823.8854
112610,2023-07-21,PSR,2.3869
113810,2023-07-21,PBR,2.3465
113810,2023-07-21,PCR,9.9434
113810,2023-07-21,PER,-10.7496
113810,2023-07-21,PSR,0.5698
114090,2023-07-21,PBR,2.2381
114090,2023-07-21,PCR,11.4708
114090,2023-07-21,PER,87.7458
114090,2023-07-21,PSR,2.6229
114120,2023-07-21,PBR,5.5362
114120,2023-07-21,PCR,6.2282
114120,2023-07-21,PER,-5.1902
114120,2023-07-21,PSR,0.9296
114190,2023-07-21,PBR,
114190,2023-07-21,PCR,
114190,2023-07-21,PER,
114190,2023-07-21,PSR,
114450,2023-07-21,PBR,0.9712
114450,2023-07-21,PCR,-261.75
114450,2023-07-21,PER,-11.3804
114450,2023-07-21,PSR,2.0212
114630,2023-07-21,PBR,0.5515
114630,2023-07-21,PCR,2.9241
114630,2023-07-21,PER,7.2216
114630,2023-07-21,PSR,0.5007
114810,2023-07-21,PBR,1.5992
114810,2023-07-21,PCR,9.107
114810,2023-07-21,PER,11.0899
114810,2023-07-21,PSR,1.7232
114840,2023-07-21,PBR,4.1309
114840,2023-07-21,PCR,23.4797
114840,2023-07-21,PER,24.0321
114840,2023-07-21,PSR,2.1323
115160,2023-07-21,PBR,0.4895
115160,2023-07-21,PCR,6.5517
115160,2023-07-21,PER,-3.4403
115160,2023-07-21,PSR,0.2435
115180,2023-07-21,PBR,2.6445
115180,2023-07-21,PCR,-3.8094
115180,2023-07-21,PER,-3.4737
115180,2023-07-21,PSR,11.7786
115310,2023-07-21,PBR,0.667
115310,2023-07-21,PCR,9.8134
115310,2023-07-21,PER,10.4268
115310,2023-07-21,PSR,3.1626
115390,2023-07-21,PBR,0.4493
115390,2023-07-21,PCR,7.796
115390,2023-07-21,PER,-14.8623
115390,2023-07-21,PSR,0.5979
115440,2023-07-21,PBR,1.4179
115440,2023-07-21,PCR,-5.724
115440,2023-07-21,PER,-12.1538
115440,2023-07-21,PSR,1.3262
115450,2023-07-21,PBR,2.1103
115450,2023-07-21,PCR,36.1236
115450,2023-07-21,PER,-25.6262
115450,2023-07-21,PSR,5.9489
115480,2023-07-21,PBR,1.006
115480,2023-07-21,PCR,10.0227
115480,2023-07-21,PER,7.2453
115480,2023-07-21,PSR,1.2476
115500,2023-07-21,PBR,4.8336
115500,2023-07-21,PCR,-19.2
115500,2023-07-21,PER,108.0
115500,2023-07-21,PSR,2.087
115530,2023-07-21,PBR,2.7888
115530,2023-07-21,PCR,-9.5148
115530,2023-07-21,PER,24.8849
115530,2023-07-21,PSR,0.6957
115570,2023-07-21,PBR,0.403
115570,2023-07-21,PCR,2.1699
115570,2023-07-21,PER,5.5962
115570,2023-07-21,PSR,0.3386
115610,2023-07-21,PBR,3.4309
115610,2023-07-21,PCR,15.1531
115610,2023-07-21,PER,25.9767
115610,2023-07-21,PSR,1.6531
115960,2023-07-21,PBR,0.7461
115960,2023-07-21,PCR,17.4989
115960,2023-07-21,PER,-59.2703
115960,2023-07-21,PSR,0.8436
117580,2023-07-21,PBR,0.6605
117580,2023-07-21,PCR,7.7546
117580,2023-07-21,PER,131.8281
117580,2023-07-21,PSR,0.1949
117670,2023-07-21,PBR,0.4448
117670,2023-07-21,PCR,1.4863
117670,2023-07-21,PER,-1.0709
117670,2023-07-21,PSR,0.4139
117730,2023-07-21,PBR,11.8532
117730,2023-07-21,PCR,-299.0245
117730,2023-07-21,PER,-42.7178
117730,2023-07-21,PSR,7.3421
118000,2023-07-21,PBR,0.3572
118000,2023-07-21,PCR,-14.4207
118000,2023-07-21,PER,-0.9654
118000,2023-07-21,PSR,1.9069
118990,2023-07-21,PBR,2.6816
118990,2023-07-21,PCR,7.2098
118990,2023-07-21,PER,10.7977
118990,2023-07-21,PSR,0.7846
119500,2023-07-21,PBR,0.8658
119500,2023-07-21,PCR,18.0027
119500,2023-07-21,PER,31.8508
119500,2023-07-21,PSR,0.5807
119610,2023-07-21,PBR,2.4957
119610,2023-07-21,PCR,25.1401
119610,2023-07-21,PER,18.8039
119610,2023-07-21,PSR,3.5693
119650,2023-07-21,PBR,1.6259
119650,2023-07-21,PCR,-0.7071
119650,2023-07-21,PER,-3.2185
119650,2023-07-21,PSR,0.174
119830,2023-07-21,PBR,1.5248
119830,2023-07-21,PCR,53.7505
119830,2023-07-21,PER,10.7501
119830,2023-07-21,PSR,2.7655
119850,2023-07-21,PBR,0.6096
119850,2023-07-21,PCR,-3.0671
119850,2023-07-21,PER,2.6706
119850,2023-07-21,PSR,0.4511
119860,2023-07-21,PBR,1.4374
119860,2023-07-21,PCR,11.4375
119860,2023-07-21,PER,24.502
119860,2023-07-21,PSR,1.1488
120030,2023-07-21,PBR,1.0388
120030,2023-07-21,PCR,11.4518
120030,2023-07-21,PER,11.7381
120030,2023-07-21,PSR,2.1023
120110,2023-07-21,PBR,0.5205
120110,2023-07-21,PCR,19.9572
120110,2023-07-21,PER,10.8886
120110,2023-07-21,PSR,0.2649
120240,2023-07-21,PBR,0.8745
120240,2023-07-21,PCR,9.8436
120240,2023-07-21,PER,8.2456
120240,2023-07-21,PSR,1.3297
121440,2023-07-21,PBR,0.2917
121440,2023-07-21,PCR,8.6429
121440,2023-07-21,PER,2.4191
121440,2023-07-21,PSR,0.4185
121600,2023-07-21,PBR,8.6322
121600,2023-07-21,PCR,106.4869
121600,2023-07-21,PER,86.05
121600,2023-07-21,PSR,21.6492
121800,2023-07-21,PBR,0.423
121800,2023-07-21,PCR,-30.513
121800,2023-07-21,PER,-1.3915
121800,2023-07-21,PSR,26.4236
121850,2023-07-21,PBR,5.1755
121850,2023-07-21,PCR,-9.267
121850,2023-07-21,PER,-8.1638
121850,2023-07-21,PSR,6.9268
121890,2023-07-21,PBR,1.0933
121890,2023-07-21,PCR,-23.4376
121890,2023-07-21,PER,46.8752
121890,2023-07-21,PSR,0.3811
122310,2023-07-21,PBR,1.2054
122310,2023-07-21,PCR,7.762
122310,2023-07-21,PER,7.8815
122310,2023-07-21,PSR,1.2315
122350,2023-07-21,PBR,0.6733
122350,2023-07-21,PCR,3.5985
122350,2023-07-21,PER,-3.0706
122350,2023-07-21,PSR,0.1934
122450,2023-07-21,PBR,0.6188
122450,2023-07-21,PCR,7.7413
122450,2023-07-21,PER,6.8841
122450,2023-07-21,PSR,0.6209
122640,2023-07-21,PBR,2.9948
122640,2023-07-21,PCR,-31.1266
122640,2023-07-21,PER,-42.9843
122640,2023-07-21,PSR,3.4897
122690,2023-07-21,PBR,0.3765
122690,2023-07-21,PCR,0.6618
122690,2023-07-21,PER,2.4777
122690,2023-07-21,PSR,0.0358
122870,2023-07-21,PBR,2.5766
122870,2023-07-21,PCR,14.6485
122870,2023-07-21,PER,18.5993
122870,2023-07-21,PSR,2.8209
122900,2023-07-21,PBR,0.7705
122900,2023-07-21,PCR,4.0345
122900,2023-07-21,PER,10.9689
122900,2023-07-21,PSR,0.0876
122990,2023-07-21,PBR,0.5442
122990,2023-07-21,PCR,3.3611
122990,2023-07-21,PER,-14.4901
122990,2023-07-21,PSR,0.5803
123010,2023-07-21,PBR,
123010,2023-07-21,PCR,
123010,2023-07-21,PER,
123010,2023-07-21,PSR,
123040,2023-07-21,PBR,0.5233
123040,2023-07-21,PCR,1.3491
123040,2023-07-21,PER,1.9305
123040,2023-07-21,PSR,0.1115
123330,2023-07-21,PBR,1.8582
123330,2023-07-21,PCR,51.3333
123330,2023-07-21,PER,-17.1111
123330,2023-07-21,PSR,1.0301
123410,2023-07-21,PBR,0.6489
123410,2023-07-21,PCR,2.5467
123410,2023-07-21,PER,7.5235
123410,2023-07-21,PSR,0.1708
123420,2023-07-21,PBR,0.4828
123420,2023-07-21,PCR,18.553
123420,2023-07-21,PER,-45.9791
123420,2023-07-21,PSR,0.8116
123570,2023-07-21,PBR,0.9141
123570,2023-07-21,PCR,6.195
123570,2023-07-21,PER,14.6331
123570,2023-07-21,PSR,2.0451
123690,2023-07-21,PBR,4.3278
123690,2023-07-21,PCR,28.5443
123690,2023-07-21,PER,97.0507
123690,2023-07-21,PSR,1.4749
123700,2023-07-21,PBR,0.3357
123700,2023-07-21,PCR,4.1109
123700,2023-07-21,PER,6.5775
123700,2023-07-21,PSR,0.3497
123750,2023-07-21,PBR,1.7362
123750,2023-07-21,PCR,5.5353
123750,2023-07-21,PER,-82.1073
123750,2023-07-21,PSR,0.9775
123840,2023-07-21,PBR,0.8087
123840,2023-07-21,PCR,-5.9645
123840,2023-07-21,PER,-0.8629
123840,2023-07-21,PSR,7.2426
123860,2023-07-21,PBR,6.2372
123860,2023-07-21,PCR,-12.6814
123860,2023-07-21,PER,-21.0735
123860,2023-07-21,PSR,6.2576
123890,2023-07-21,PBR,0.3995
123890,2023-07-21,PCR,3688.34
123890,2023-07-21,PER,2.6048
124500,2023-07-21,PBR,0.3146
124500,2023-07-21,PCR,2.9787
124500,2023-07-21,PER,2.8429
124500,2023-07-21,PSR,0.0326
124560,2023-07-21,PBR,0.7184
124560,2023-07-21,PCR,1.2159
124560,2023-07-21,PER,1.9863
124560,2023-07-21,PSR,0.1306
125210,2023-07-21,PBR,5.1375
125210,2023-07-21,PCR,23.0539
125210,2023-07-21,PER,23.6502
125210,2023-07-21,PSR,1.9333
126340,2023-07-21,PBR,6.2164
126340,2023-07-21,PCR,39.7685
126340,2023-07-21,PER,37.406
126340,2023-07-21,PSR,5.6727
126560,2023-07-21,PBR,0.3668
126560,2023-07-21,PCR,-3.7895
126560,2023-07-21,PER,91.7276
126560,2023-07-21,PSR,2.0371
126600,2023-07-21,PBR,1.1275
126600,2023-07-21,PCR,169.4492
126600,2023-07-21,PER,12.0374
126600,2023-07-21,PSR,0.8235
126640,2023-07-21,PBR,0.6396
126640,2023-07-21,PCR,5.6944
126640,2023-07-21,PER,9.4364
126640,2023-07-21,PSR,0.1991
126700,2023-07-21,PBR,1.43
126700,2023-07-21,PCR,-4.4547
126700,2023-07-21,PER,9.2829
126700,2023-07-21,PSR,1.4522
126720,2023-07-21,PBR,
126720,2023-07-21,PCR,
126720,2023-07-21,PER,
126720,2023-07-21,PSR,
126880,2023-07-21,PBR,1.3457
126880,2023-07-21,PCR,17.8181
126880,2023-07-21,PER,17.2037
126880,2023-07-21,PSR,0.6779
127120,2023-07-21,PBR,1.9557
127120,2023-07-21,PCR,31.4809
127120,2023-07-21,PER,-10.1189
127120,2023-07-21,PSR,3.2566
127710,2023-07-21,PBR,0.2485
127710,2023-07-21,PCR,0.3725
127710,2023-07-21,PER,3.2034
127710,2023-07-21,PSR,0.4903
127980,2023-07-21,PBR,4.738
127980,2023-07-21,PCR,15.9845
127980,2023-07-21,PER,58.405
127980,2023-07-21,PSR,2.3989
128540,2023-07-21,PBR,1.2152
128540,2023-07-21,PCR,-12.9056
128540,2023-07-21,PER,
128540,2023-07-21,PSR,0.8279
128660,2023-07-21,PBR,1.9184
128660,2023-07-21,PCR,36.6048
128660,2023-07-21,PER,-378.25
128660,2023-07-21,PSR,0.4433
128820,2023-07-21,PBR,0.3094
128820,2023-07-21,PCR,3.845
128820,2023-07-21,PER,-15.4458
128820,2023-07-21,PSR,0.0946
128940,2023-07-21,PBR,3.5188
